DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1985,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1986,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1987,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1988,1.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1989,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1990,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1991,1.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1992,1.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1998,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IE,1999,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1965,781.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1966,793.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1967,794.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1968,784.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1969,777.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1970,774.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1971,758.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1972,731.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1973,722.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1974,719.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1975,714.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1976,707.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1977,698.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1978,695.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1979,696.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1980,726.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1981,729.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1982,731.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1983,842.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1984,842.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1985,842.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1986,843.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1987,843.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1988,835.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1989,833.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1990,834.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1991,834.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1992,828.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1993,823.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1994,808.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1998,456.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,IT,1999,471.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1987,45.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1988,44.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1989,44.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1990,44.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1991,43.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1992,42.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1993,38.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1994,38.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1995,38.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1996,38.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1997,43.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1998,43.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LT,1999,42.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1990,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1991,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1992,1.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1993,1.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1994,1.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1995,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1996,1.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1997,1.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1998,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LU,1999,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1990,30.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1991,28.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1992,19.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1993,19.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1994,19.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1995,29.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1996,16.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1997,15.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1998,12.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,LV,1999,12.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1987,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1988,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1989,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1990,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1991,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1992,22.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1993,21.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1994,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1995,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1996,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1997,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1998,20.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,MK,1999,44.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1965,48.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1966,47.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1967,47.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1968,45.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1969,42.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1970,38.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1971,35.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1972,33.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1973,31.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1974,31.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1975,31.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1976,30.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1977,28.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1978,27.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1979,27.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1980,24.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1981,23.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1982,23.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1983,23.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1984,23.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1985,22.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1986,21.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1987,21.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1988,21.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1989,22.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1990,22.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1991,23.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1992,23.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1993,23.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1994,23.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1995,22.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1996,22.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1997,22.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1998,21.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,NL,1999,21.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PL,1998,269.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PL,1999,276.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1968,218.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1969,219.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1970,224.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1971,228.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1972,235.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1973,238.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1974,242.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1975,246.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1976,249.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1977,250.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1978,252.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1979,254.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1980,117.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1981,118.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1982,121.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1983,122.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1984,126.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1985,127.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1986,128.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1987,131.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1988,134.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1989,136.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1990,135.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1991,136.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1992,138.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1993,137.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1994,137.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1995,136.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1996,135.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1997,134.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1998,132.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,PT,1999,159.34,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1987,249.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1988,244.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1989,239.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1990,230.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1991,232.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1992,229.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1993,233.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1994,228.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1995,225.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1996,218.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1997,214.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1998,211.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,RO,1999,208.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1971,3.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1972,3.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1973,3.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1974,3.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1975,3.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1976,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1977,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1978,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1979,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1980,3.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1981,3.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1982,3.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1983,3.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1984,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1985,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1986,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1987,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1988,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1989,3.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1990,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1991,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1992,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1993,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1994,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1995,2.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1996,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1997,2.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1998,2.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SE,1999,2.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1991,4.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1992,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1993,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1994,4.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1995,4.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1996,4.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1997,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1998,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SI,1999,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1990,10.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1991,10.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1992,9.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1993,7.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1994,7.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1995,6.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1996,5.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1997,5.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1998,5.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,SK,1999,4.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1965,91.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1966,85.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1967,83.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1968,76.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1969,69.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1970,67.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1971,64.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1972,61.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1973,58.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1974,57.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1975,55.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1976,53.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1977,51.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1978,50.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1979,49.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1980,47.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1981,44.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1982,42.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1983,40.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1984,39.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1985,31.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1986,30.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1987,30.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1988,30.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1989,29.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1990,28.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1991,27.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1992,27.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1993,29.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1994,24.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1995,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1996,22.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1997,22.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1998,21.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,AR,UK,1999,20.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,AL,1987,71.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,AL,1988,68.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,AL,1989,88.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,AL,1990,71.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F0000,PR,AL,1991,39.30,
